k-path	energy(ev)
-0.48	-2.3272
-0.48	-2.32552
-0.48	-2.32287
-0.48	-2.30925
-0.48	-2.30643
-0.48	-2.30448
-0.48	-2.30157
-0.48	-2.28765
-0.48	-2.2846
-0.48	-2.28237
-0.48	-2.27922
-0.48	-2.26507
-0.48	-2.26181
-0.48	-2.25928
-0.48	-2.25593
-0.48	-2.24162
-0.48	-2.23818
-0.48	-2.23534
-0.48	-2.23181
-0.48	-2.21742
-0.48	-2.21383
-0.48	-2.21066
-0.48	-2.20699
-0.48	-2.19259
-0.48	-2.18888
-0.48	-2.18538
-0.48	-2.1816
-0.48	-2.16725
-0.48	-2.16346
-0.48	-2.15962
-0.48	-2.15578
-0.48	-2.14154
-0.48	-2.13772
-0.48	-2.13353
-0.48	-2.12967
-0.48	-2.11562
-0.48	-2.11181
-0.48	-2.10727
-0.48	-2.10342
-0.48	-2.08963
-0.48	-2.08587
-0.48	-2.08099
-0.48	-2.0772
-0.48	-2.06373
-0.48	-2.06006
-0.48	-2.05485
-0.48	-2.05117
-0.48	-2.03809
-0.48	-2.03455
-0.48	-2.02902
-0.48	-2.02549
-0.48	-2.01287
-0.48	-2.0095
-0.48	-2.00368
-0.48	-2.00034
-0.48	-1.98824
-0.48	-1.98509
-0.48	-1.97901
-0.48	-1.9759
-0.48	-1.96439
-0.48	-1.96148
-0.48	-1.95518
-0.48	-1.95234
-0.48	-1.94149
-0.48	-1.93885
-0.48	-1.93239
-0.48	-1.92983
-0.48	-1.91972
-0.48	-1.91737
-0.48	-1.91082
-0.48	-1.90856
-0.48	-1.89925
-0.48	-1.89721
-0.48	-1.89063
-0.48	-1.8887
-0.48	-1.88025
-0.48	-1.87852
-0.48	-1.87202
-0.48	-1.87041
-0.48	-1.86288
-0.48	-1.86147
-0.48	-1.85514
-0.48	-1.85385
-0.48	-1.8473
-0.48	-1.8462
-0.48	-1.84016
-0.48	-1.83917
-0.48	-1.83366
-0.48	-1.83283
-0.48	-1.82721
-0.48	-1.8265
-0.48	-1.82206
-0.48	-1.82149
-0.48	-1.81643
-0.48	-1.81596
-0.48	-1.81263
-0.48	-1.81227
-0.48	-1.80793
-0.48	-1.80766
-0.48	-1.80543
-0.48	-1.80523
-0.48	-1.80179
-0.48	-1.80167
-0.48	-1.80048
-0.48	-1.8004
-0.48	-1.79808
-0.48	-1.79805
-0.48	-1.7977
-0.48	-1.79769
-0.48	-1.21313
-0.48	1.21313
-0.48	1.79769
-0.48	1.7977
-0.48	1.79805
-0.48	1.79808
-0.48	1.8004
-0.48	1.80048
-0.48	1.80167
-0.48	1.80179
-0.48	1.80523
-0.48	1.80543
-0.48	1.80766
-0.48	1.80793
-0.48	1.81227
-0.48	1.81263
-0.48	1.81596
-0.48	1.81643
-0.48	1.82149
-0.48	1.82206
-0.48	1.8265
-0.48	1.82721
-0.48	1.83283
-0.48	1.83366
-0.48	1.83917
-0.48	1.84016
-0.48	1.8462
-0.48	1.8473
-0.48	1.85385
-0.48	1.85514
-0.48	1.86147
-0.48	1.86288
-0.48	1.87041
-0.48	1.87202
-0.48	1.87852
-0.48	1.88025
-0.48	1.8887
-0.48	1.89063
-0.48	1.89721
-0.48	1.89925
-0.48	1.90856
-0.48	1.91082
-0.48	1.91737
-0.48	1.91972
-0.48	1.92983
-0.48	1.93239
-0.48	1.93885
-0.48	1.94149
-0.48	1.95234
-0.48	1.95518
-0.48	1.96148
-0.48	1.96439
-0.48	1.9759
-0.48	1.97901
-0.48	1.98509
-0.48	1.98824
-0.48	2.00034
-0.48	2.00368
-0.48	2.0095
-0.48	2.01287
-0.48	2.02549
-0.48	2.02902
-0.48	2.03455
-0.48	2.03809
-0.48	2.05117
-0.48	2.05485
-0.48	2.06006
-0.48	2.06373
-0.48	2.0772
-0.48	2.08099
-0.48	2.08587
-0.48	2.08963
-0.48	2.10342
-0.48	2.10727
-0.48	2.11181
-0.48	2.11562
-0.48	2.12967
-0.48	2.13353
-0.48	2.13772
-0.48	2.14154
-0.48	2.15578
-0.48	2.15962
-0.48	2.16346
-0.48	2.16725
-0.48	2.1816
-0.48	2.18538
-0.48	2.18888
-0.48	2.19259
-0.48	2.20699
-0.48	2.21066
-0.48	2.21383
-0.48	2.21742
-0.48	2.23181
-0.48	2.23534
-0.48	2.23818
-0.48	2.24162
-0.48	2.25593
-0.48	2.25928
-0.48	2.26181
-0.48	2.26507
-0.48	2.27922
-0.48	2.28237
-0.48	2.2846
-0.48	2.28765
-0.48	2.30157
-0.48	2.30448
-0.48	2.30643
-0.48	2.30925
-0.48	2.32287
-0.48	2.32552
-0.48	2.3272
-0.48	2.32977
-0.48	2.343
-0.48	2.34538
-0.48	2.34682
-0.48	2.34912
-0.48	2.36189
-0.48	2.36399
-0.48	2.3652
-0.48	2.36722
-0.48	2.37943
-0.48	2.38124
-0.48	2.38225
-0.48	2.38399
-0.48	2.39555
-0.48	2.39708
-0.48	2.39789
-0.48	2.39936
-0.48	2.41018
-0.48	2.41143
-0.48	2.41207
-0.48	2.41327
-0.48	2.42324
-0.48	2.42423
-0.48	2.42472
-0.48	2.42567
-0.48	2.43468
-0.48	2.43543
-0.48	2.43579
-0.48	2.43651
-0.48	2.44446
-0.48	2.44499
-0.48	2.44524
-0.48	2.44575
-0.48	2.45251
-0.48	2.45286
-0.48	2.45302
-0.48	2.45335
-0.48	2.45881
-0.48	2.45901
-0.48	2.4591
-0.48	2.45929
-0.48	2.46334
-0.48	2.46343
-0.48	2.46347
-0.48	2.46355
-0.48	2.46606
-0.48	2.46608
-0.48	2.46609
-0.48	2.46611
-0.48	2.80051
-0.475	-2.79381
-0.475	-2.46111
-0.475	-2.46109
-0.475	-2.46108
-0.475	-2.46105
-0.475	-2.45855
-0.475	-2.45847
-0.475	-2.45843
-0.475	-2.45834
-0.475	-2.45431
-0.475	-2.45412
-0.475	-2.45403
-0.475	-2.45383
-0.475	-2.44838
-0.475	-2.44805
-0.475	-2.44789
-0.475	-2.44754
-0.475	-2.44079
-0.475	-2.44029
-0.475	-2.44004
-0.475	-2.4395
-0.475	-2.43158
-0.475	-2.43087
-0.475	-2.43051
-0.475	-2.42976
-0.475	-2.42077
-0.475	-2.41982
-0.475	-2.41933
-0.475	-2.41834
-0.475	-2.4084
-0.475	-2.4072
-0.475	-2.40656
-0.475	-2.40531
-0.475	-2.39452
-0.475	-2.39306
-0.475	-2.39225
-0.475	-2.39072
-0.475	-2.37919
-0.475	-2.37745
-0.475	-2.37645
-0.475	-2.37464
-0.475	-2.36246
-0.475	-2.36044
-0.475	-2.35923
-0.475	-2.35714
-0.475	-2.34441
-0.475	-2.34212
-0.475	-2.34068
-0.475	-2.3383
-0.475	-2.32511
-0.475	-2.32255
-0.475	-2.32086
-0.475	-2.31821
-0.475	-2.30464
-0.475	-2.30182
-0.475	-2.29988
-0.475	-2.29697
-0.475	-2.2831
-0.475	-2.28005
-0.475	-2.27782
-0.475	-2.27468
-0.475	-2.26058
-0.475	-2.25732
-0.475	-2.25479
-0.475	-2.25144
-0.475	-2.23719
-0.475	-2.23375
-0.475	-2.23091
-0.475	-2.22738
-0.475	-2.21305
-0.475	-2.20946
-0.475	-2.20629
-0.475	-2.20262
-0.475	-2.18828
-0.475	-2.18457
-0.475	-2.18107
-0.475	-2.17729
-0.475	-2.163
-0.475	-2.15922
-0.475	-2.15538
-0.475	-2.15154
-0.475	-2.13736
-0.475	-2.13355
-0.475	-2.12936
-0.475	-2.12549
-0.475	-2.11151
-0.475	-2.1077
-0.475	-2.10316
-0.475	-2.09931
-0.475	-2.08558
-0.475	-2.08182
-0.475	-2.07694
-0.475	-2.07316
-0.475	-2.05975
-0.475	-2.05608
-0.475	-2.05086
-0.475	-2.04719
-0.475	-2.03417
-0.475	-2.03064
-0.475	-2.0251
-0.475	-2.02158
-0.475	-2.00902
-0.475	-2.00565
-0.475	-1.99983
-0.475	-1.9965
-0.475	-1.98446
-0.475	-1.9813
-0.475	-1.97522
-0.475	-1.97211
-0.475	-1.96067
-0.475	-1.95776
-0.475	-1.95146
-0.475	-1.94861
-0.475	-1.93783
-0.475	-1.93519
-0.475	-1.92872
-0.475	-1.92617
-0.475	-1.91611
-0.475	-1.91377
-0.475	-1.9072
-0.475	-1.90495
-0.475	-1.89569
-0.475	-1.89366
-0.475	-1.88707
-0.475	-1.88514
-0.475	-1.87674
-0.475	-1.87502
-0.475	-1.8685
-0.475	-1.8669
-0.475	-1.85942
-0.475	-1.85802
-0.475	-1.85167
-0.475	-1.85038
-0.475	-1.84389
-0.475	-1.84278
-0.475	-1.83672
-0.475	-1.83574
-0.475	-1.83028
-0.475	-1.82945
-0.475	-1.82381
-0.475	-1.8231
-0.475	-1.81871
-0.475	-1.81814
-0.475	-1.81306
-0.475	-1.81259
-0.475	-1.8093
-0.475	-1.80894
-0.475	-1.80458
-0.475	-1.80431
-0.475	-1.80212
-0.475	-1.80192
-0.475	-1.79846
-0.475	-1.79833
-0.475	-1.79717
-0.475	-1.79709
-0.475	-1.79476
-0.475	-1.79472
-0.475	-1.79439
-0.475	-1.79437
-0.475	-1.21351
-0.475	1.21351
-0.475	1.79437
-0.475	1.79439
-0.475	1.79472
-0.475	1.79476
-0.475	1.79709
-0.475	1.79717
-0.475	1.79833
-0.475	1.79846
-0.475	1.80192
-0.475	1.80212
-0.475	1.80431
-0.475	1.80458
-0.475	1.80894
-0.475	1.8093
-0.475	1.81259
-0.475	1.81306
-0.475	1.81814
-0.475	1.81871
-0.475	1.8231
-0.475	1.82381
-0.475	1.82945
-0.475	1.83028
-0.475	1.83574
-0.475	1.83672
-0.475	1.84278
-0.475	1.84389
-0.475	1.85038
-0.475	1.85167
-0.475	1.85802
-0.475	1.85942
-0.475	1.8669
-0.475	1.8685
-0.475	1.87502
-0.475	1.87674
-0.475	1.88514
-0.475	1.88707
-0.475	1.89366
-0.475	1.89569
-0.475	1.90495
-0.475	1.9072
-0.475	1.91377
-0.475	1.91611
-0.475	1.92617
-0.475	1.92872
-0.475	1.93519
-0.475	1.93783
-0.475	1.94861
-0.475	1.95146
-0.475	1.95776
-0.475	1.96067
-0.475	1.97211
-0.475	1.97522
-0.475	1.9813
-0.475	1.98446
-0.475	1.9965
-0.475	1.99983
-0.475	2.00565
-0.475	2.00902
-0.475	2.02158
-0.475	2.0251
-0.475	2.03064
-0.475	2.03417
-0.475	2.04719
-0.475	2.05086
-0.475	2.05608
-0.475	2.05975
-0.475	2.07316
-0.475	2.07694
-0.475	2.08182
-0.475	2.08558
-0.475	2.09931
-0.475	2.10316
-0.475	2.1077
-0.475	2.11151
-0.475	2.12549
-0.475	2.12936
-0.475	2.13355
-0.475	2.13736
-0.475	2.15154
-0.475	2.15538
-0.475	2.15922
-0.475	2.163
-0.475	2.17729
-0.475	2.18107
-0.475	2.18457
-0.475	2.18828
-0.475	2.20262
-0.475	2.20629
-0.475	2.20946
-0.475	2.21305
-0.475	2.22738
-0.475	2.23091
-0.475	2.23375
-0.475	2.23719
-0.475	2.25144
-0.475	2.25479
-0.475	2.25732
-0.475	2.26058
-0.475	2.27468
-0.475	2.27782
-0.475	2.28005
-0.475	2.2831
-0.475	2.29697
-0.475	2.29988
-0.475	2.30182
-0.475	2.30464
-0.475	2.31821
-0.475	2.32086
-0.475	2.32255
-0.475	2.32511
-0.475	2.3383
-0.475	2.34068
-0.475	2.34212
-0.475	2.34441
-0.475	2.35714
-0.475	2.35923
-0.475	2.36044
-0.475	2.36246
-0.475	2.37464
-0.475	2.37645
-0.475	2.37745
-0.475	2.37919
-0.475	2.39072
-0.475	2.39225
-0.475	2.39306
-0.475	2.39452
-0.475	2.40531
-0.475	2.40656
-0.475	2.4072
-0.475	2.4084
-0.475	2.41834
-0.475	2.41933
-0.475	2.41982
-0.475	2.42077
-0.475	2.42976
-0.475	2.43051
-0.475	2.43087
-0.475	2.43158
-0.475	2.4395
-0.475	2.44004
-0.475	2.44029
-0.475	2.44079
-0.475	2.44754
-0.475	2.44789
-0.475	2.44805
-0.475	2.44838
-0.475	2.45383
-0.475	2.45403
-0.475	2.45412
-0.475	2.45431
-0.475	2.45834
-0.475	2.45843
-0.475	2.45847
-0.475	2.45855
-0.475	2.46105
-0.475	2.46108
-0.475	2.46109
-0.475	2.46111
-0.475	2.79381
-0.47	-2.78563
-0.47	-2.455
-0.47	-2.45498
-0.47	-2.45497
-0.47	-2.45495
-0.47	-2.45246
-0.47	-2.45237
-0.47	-2.45233
-0.47	-2.45224
-0.47	-2.44822
-0.47	-2.44803
-0.47	-2.44794
-0.47	-2.44774
-0.47	-2.44231
-0.47	-2.44198
-0.47	-2.44182
-0.47	-2.44147
-0.47	-2.43475
-0.47	-2.43425
-0.47	-2.43399
-0.47	-2.43346
-0.47	-2.42557
-0.47	-2.42485
-0.47	-2.42449
-0.47	-2.42374
-0.47	-2.41479
-0.47	-2.41384
-0.47	-2.41335
-0.47	-2.41236
-0.47	-2.40246
-0.47	-2.40126
-0.47	-2.40062
-0.47	-2.39937
-0.47	-2.38862
-0.47	-2.38716
-0.47	-2.38635
-0.47	-2.38482
-0.47	-2.37334
-0.47	-2.3716
-0.47	-2.3706
-0.47	-2.36879
-0.47	-2.35666
-0.47	-2.35465
-0.47	-2.35344
-0.47	-2.35134
-0.47	-2.33867
-0.47	-2.33637
-0.47	-2.33494
-0.47	-2.33256
-0.47	-2.31942
-0.47	-2.31687
-0.47	-2.31518
-0.47	-2.31253
-0.47	-2.29902
-0.47	-2.29621
-0.47	-2.29426
-0.47	-2.29135
-0.47	-2.27754
-0.47	-2.2745
-0.47	-2.27227
-0.47	-2.26913
-0.47	-2.25509
-0.47	-2.25184
-0.47	-2.24931
-0.47	-2.24597
-0.47	-2.23178
-0.47	-2.22834
-0.47	-2.2255
-0.47	-2.22198
-0.47	-2.20771
-0.47	-2.20413
-0.47	-2.20096
-0.47	-2.1973
-0.47	-2.18302
-0.47	-2.17932
-0.47	-2.17582
-0.47	-2.17205
-0.47	-2.15782
-0.47	-2.15405
-0.47	-2.1502
-0.47	-2.14637
-0.47	-2.13227
-0.47	-2.12845
-0.47	-2.12426
-0.47	-2.1204
-0.47	-2.10649
-0.47	-2.10269
-0.47	-2.09814
-0.47	-2.0943
-0.47	-2.08065
-0.47	-2.07689
-0.47	-2.07201
-0.47	-2.06823
-0.47	-2.0549
-0.47	-2.05123
-0.47	-2.04601
-0.47	-2.04234
-0.47	-2.0294
-0.47	-2.02587
-0.47	-2.02033
-0.47	-2.01681
-0.47	-2.00433
-0.47	-2.00097
-0.47	-1.99514
-0.47	-1.99181
-0.47	-1.97985
-0.47	-1.9767
-0.47	-1.9706
-0.47	-1.9675
-0.47	-1.95614
-0.47	-1.95323
-0.47	-1.94692
-0.47	-1.94407
-0.47	-1.93337
-0.47	-1.93073
-0.47	-1.92425
-0.47	-1.9217
-0.47	-1.91172
-0.47	-1.90938
-0.47	-1.9028
-0.47	-1.90055
-0.47	-1.89137
-0.47	-1.88933
-0.47	-1.88273
-0.47	-1.8808
-0.47	-1.87248
-0.47	-1.87076
-0.47	-1.86422
-0.47	-1.86262
-0.47	-1.85522
-0.47	-1.85381
-0.47	-1.84744
-0.47	-1.84616
-0.47	-1.83973
-0.47	-1.83862
-0.47	-1.83255
-0.47	-1.83156
-0.47	-1.82616
-0.47	-1.82533
-0.47	-1.81967
-0.47	-1.81896
-0.47	-1.81463
-0.47	-1.81406
-0.47	-1.80896
-0.47	-1.80849
-0.47	-1.80525
-0.47	-1.80489
-0.47	-1.8005
-0.47	-1.80023
-0.47	-1.79808
-0.47	-1.79788
-0.47	-1.7944
-0.47	-1.79428
-0.47	-1.79315
-0.47	-1.79306
-0.47	-1.79071
-0.47	-1.79068
-0.47	-1.79035
-0.47	-1.79033
-0.47	-1.21397
-0.47	1.21397
-0.47	1.79033
-0.47	1.79035
-0.47	1.79068
-0.47	1.79071
-0.47	1.79306
-0.47	1.79315
-0.47	1.79428
-0.47	1.7944
-0.47	1.79788
-0.47	1.79808
-0.47	1.80023
-0.47	1.8005
-0.47	1.80489
-0.47	1.80525
-0.47	1.80849
-0.47	1.80896
-0.47	1.81406
-0.47	1.81463
-0.47	1.81896
-0.47	1.81967
-0.47	1.82533
-0.47	1.82616
-0.47	1.83156
-0.47	1.83255
-0.47	1.83862
-0.47	1.83973
-0.47	1.84616
-0.47	1.84744
-0.47	1.85381
-0.47	1.85522
-0.47	1.86262
-0.47	1.86422
-0.47	1.87076
-0.47	1.87248
-0.47	1.8808
-0.47	1.88273
-0.47	1.88933
-0.47	1.89137
-0.47	1.90055
-0.47	1.9028
-0.47	1.90938
-0.47	1.91172
-0.47	1.9217
-0.47	1.92425
-0.47	1.93073
-0.47	1.93337
-0.47	1.94407
-0.47	1.94692
-0.47	1.95323
-0.47	1.95614
-0.47	1.9675
-0.47	1.9706
-0.47	1.9767
-0.47	1.97985
-0.47	1.99181
-0.47	1.99514
-0.47	2.00097
-0.47	2.00433
-0.47	2.01681
-0.47	2.02033
-0.47	2.02587
-0.47	2.0294
-0.47	2.04234
-0.47	2.04601
-0.47	2.05123
-0.47	2.0549
-0.47	2.06823
-0.47	2.07201
-0.47	2.07689
-0.47	2.08065
-0.47	2.0943
-0.47	2.09814
-0.47	2.10269
-0.47	2.10649
-0.47	2.1204
-0.47	2.12426
-0.47	2.12845
-0.47	2.13227
-0.47	2.14637
-0.47	2.1502
-0.47	2.15405
-0.47	2.15782
-0.47	2.17205
-0.47	2.17582
-0.47	2.17932
-0.47	2.18302
-0.47	2.1973
-0.47	2.20096
-0.47	2.20413
-0.47	2.20771
-0.47	2.22198
-0.47	2.2255
-0.47	2.22834
-0.47	2.23178
-0.47	2.24597
-0.47	2.24931
-0.47	2.25184
-0.47	2.25509
-0.47	2.26913
-0.47	2.27227
-0.47	2.2745
-0.47	2.27754
-0.47	2.29135
-0.47	2.29426
-0.47	2.29621
-0.47	2.29902
-0.47	2.31253
-0.47	2.31518
-0.47	2.31687
-0.47	2.31942
-0.47	2.33256
-0.47	2.33494
-0.47	2.33637
-0.47	2.33867
-0.47	2.35134
-0.47	2.35344
-0.47	2.35465
-0.47	2.35666
-0.47	2.36879
-0.47	2.3706
-0.47	2.3716
-0.47	2.37334
-0.47	2.38482
-0.47	2.38635
-0.47	2.38716
-0.47	2.38862
-0.47	2.39937
-0.47	2.40062
-0.47	2.40126
-0.47	2.40246
-0.47	2.41236
-0.47	2.41335
-0.47	2.41384
-0.47	2.41479
-0.47	2.42374
-0.47	2.42449
-0.47	2.42485
-0.47	2.42557
-0.47	2.43346
-0.47	2.43399
-0.47	2.43425
-0.47	2.43475
-0.47	2.44147
-0.47	2.44182
-0.47	2.44198
-0.47	2.44231
-0.47	2.44774
-0.47	2.44794
-0.47	2.44803
-0.47	2.44822
-0.47	2.45224
-0.47	2.45233
-0.47	2.45237
-0.47	2.45246
-0.47	2.45495
-0.47	2.45497
-0.47	2.45498
-0.47	2.455
-0.47	2.78563
-0.465	-2.77598
-0.465	-2.4478
-0.465	-2.44778
-0.465	-2.44777
-0.465	-2.44775
-0.465	-2.44526
-0.465	-2.44518
-0.465	-2.44514
-0.465	-2.44505
-0.465	-2.44104
-0.465	-2.44086
-0.465	-2.44077
-0.465	-2.44057
-0.465	-2.43516
-0.465	-2.43483
-0.465	-2.43467
-0.465	-2.43432
-0.465	-2.42763
-0.465	-2.42712
-0.465	-2.42687
-0.465	-2.42634
-0.465	-2.41847
-0.465	-2.41776
-0.465	-2.4174
-0.465	-2.41665
-0.465	-2.40774
-0.465	-2.40679
-0.465	-2.4063
-0.465	-2.40531
-0.465	-2.39545
-0.465	-2.39426
-0.465	-2.39361
-0.465	-2.39236
-0.465	-2.38167
-0.465	-2.38021
-0.465	-2.3794
-0.465	-2.37787
-0.465	-2.36644
-0.465	-2.3647
-0.465	-2.3637
-0.465	-2.36189
-0.465	-2.34982
-0.465	-2.34781
-0.465	-2.3466
-0.465	-2.34451
-0.465	-2.33189
-0.465	-2.32961
-0.465	-2.32817
-0.465	-2.32579
-0.465	-2.31272
-0.465	-2.31017
-0.465	-2.30848
-0.465	-2.30584
-0.465	-2.29239
-0.465	-2.28959
-0.465	-2.28764
-0.465	-2.28474
-0.465	-2.271
-0.465	-2.26796
-0.465	-2.26572
-0.465	-2.26259
-0.465	-2.24863
-0.465	-2.24538
-0.465	-2.24285
-0.465	-2.23951
-0.465	-2.2254
-0.465	-2.22197
-0.465	-2.21913
-0.465	-2.21561
-0.465	-2.20143
-0.465	-2.19784
-0.465	-2.19468
-0.465	-2.19102
-0.465	-2.17682
-0.465	-2.17313
-0.465	-2.16963
-0.465	-2.16586
-0.465	-2.15172
-0.465	-2.14795
-0.465	-2.14411
-0.465	-2.14027
-0.465	-2.12626
-0.465	-2.12245
-0.465	-2.11826
-0.465	-2.1144
-0.465	-2.10059
-0.465	-2.09678
-0.465	-2.09224
-0.465	-2.0884
-0.465	-2.07484
-0.465	-2.07109
-0.465	-2.0662
-0.465	-2.06243
-0.465	-2.04919
-0.465	-2.04552
-0.465	-2.0403
-0.465	-2.03664
-0.465	-2.02379
-0.465	-2.02026
-0.465	-2.01471
-0.465	-2.0112
-0.465	-1.99881
-0.465	-1.99545
-0.465	-1.98961
-0.465	-1.98629
-0.465	-1.97442
-0.465	-1.97127
-0.465	-1.96517
-0.465	-1.96207
-0.465	-1.9508
-0.465	-1.94789
-0.465	-1.94157
-0.465	-1.93873
-0.465	-1.92812
-0.465	-1.92548
-0.465	-1.91899
-0.465	-1.91644
-0.465	-1.90655
-0.465	-1.90421
-0.465	-1.89762
-0.465	-1.89538
-0.465	-1.88628
-0.465	-1.88425
-0.465	-1.87763
-0.465	-1.8757
-0.465	-1.86746
-0.465	-1.86574
-0.465	-1.85919
-0.465	-1.85759
-0.465	-1.85027
-0.465	-1.84886
-0.465	-1.84247
-0.465	-1.84119
-0.465	-1.83484
-0.465	-1.83373
-0.465	-1.82763
-0.465	-1.82665
-0.465	-1.82132
-0.465	-1.8205
-0.465	-1.81481
-0.465	-1.8141
-0.465	-1.80984
-0.465	-1.80926
-0.465	-1.80413
-0.465	-1.80366
-0.465	-1.80049
-0.465	-1.80012
-0.465	-1.79571
-0.465	-1.79544
-0.465	-1.79334
-0.465	-1.79314
-0.465	-1.78963
-0.465	-1.78951
-0.465	-1.78841
-0.465	-1.78832
-0.465	-1.78595
-0.465	-1.78592
-0.465	-1.78561
-0.465	-1.78559
-0.465	-1.21451
-0.465	1.21451
-0.465	1.78559
-0.465	1.78561
-0.465	1.78592
-0.465	1.78595
-0.465	1.78832
-0.465	1.78841
-0.465	1.78951
-0.465	1.78963
-0.465	1.79314
-0.465	1.79334
-0.465	1.79544
-0.465	1.79571
-0.465	1.80012
-0.465	1.80049
-0.465	1.80366
-0.465	1.80413
-0.465	1.80926
-0.465	1.80984
-0.465	1.8141
-0.465	1.81481
-0.465	1.8205
-0.465	1.82132
-0.465	1.82665
-0.465	1.82763
-0.465	1.83373
-0.465	1.83484
-0.465	1.84119
-0.465	1.84247
-0.465	1.84886
-0.465	1.85027
-0.465	1.85759
-0.465	1.85919
-0.465	1.86574
-0.465	1.86746
-0.465	1.8757
-0.465	1.87763
-0.465	1.88425
-0.465	1.88628
-0.465	1.89538
-0.465	1.89762
-0.465	1.90421
-0.465	1.90655
-0.465	1.91644
-0.465	1.91899
-0.465	1.92548
-0.465	1.92812
-0.465	1.93873
-0.465	1.94157
-0.465	1.94789
-0.465	1.9508
-0.465	1.96207
-0.465	1.96517
-0.465	1.97127
-0.465	1.97442
-0.465	1.98629
-0.465	1.98961
-0.465	1.99545
-0.465	1.99881
-0.465	2.0112
-0.465	2.01471
-0.465	2.02026
-0.465	2.02379
-0.465	2.03664
-0.465	2.0403
-0.465	2.04552
-0.465	2.04919
-0.465	2.06243
-0.465	2.0662
-0.465	2.07109
-0.465	2.07484
-0.465	2.0884
-0.465	2.09224
-0.465	2.09678
-0.465	2.10059
-0.465	2.1144
-0.465	2.11826
-0.465	2.12245
-0.465	2.12626
-0.465	2.14027
-0.465	2.14411
-0.465	2.14795
-0.465	2.15172
-0.465	2.16586
-0.465	2.16963
-0.465	2.17313
-0.465	2.17682
-0.465	2.19102
-0.465	2.19468
-0.465	2.19784
-0.465	2.20143
-0.465	2.21561
-0.465	2.21913
-0.465	2.22197
-0.465	2.2254
-0.465	2.23951
-0.465	2.24285
-0.465	2.24538
-0.465	2.24863
-0.465	2.26259
-0.465	2.26572
-0.465	2.26796
-0.465	2.271
-0.465	2.28474
-0.465	2.28764
-0.465	2.28959
-0.465	2.29239
-0.465	2.30584
-0.465	2.30848
-0.465	2.31017
-0.465	2.31272
-0.465	2.32579
-0.465	2.32817
-0.465	2.32961
-0.465	2.33189
-0.465	2.34451
-0.465	2.3466
-0.465	2.34781
-0.465	2.34982
-0.465	2.36189
-0.465	2.3637
-0.465	2.3647
-0.465	2.36644
-0.465	2.37787
-0.465	2.3794
-0.465	2.38021
-0.465	2.38167
-0.465	2.39236
-0.465	2.39361
-0.465	2.39426
-0.465	2.39545
-0.465	2.40531
-0.465	2.4063
-0.465	2.40679
-0.465	2.40774
-0.465	2.41665
-0.465	2.4174
-0.465	2.41776
-0.465	2.41847
-0.465	2.42634
-0.465	2.42687
-0.465	2.42712
-0.465	2.42763
-0.465	2.43432
-0.465	2.43467
-0.465	2.43483
-0.465	2.43516
-0.465	2.44057
-0.465	2.44077
-0.465	2.44086
-0.465	2.44104
-0.465	2.44505
-0.465	2.44514
-0.465	2.44518
-0.465	2.44526
-0.465	2.44775
-0.465	2.44777
-0.465	2.44778
-0.465	2.4478
-0.465	2.77598
-0.46	-2.76488
-0.46	-2.43951
-0.46	-2.43949
-0.46	-2.43948
-0.46	-2.43946
-0.46	-2.43698
-0.46	-2.4369
-0.46	-2.43686
-0.46	-2.43677
-0.46	-2.43278
-0.46	-2.4326
-0.46	-2.43251
-0.46	-2.43231
-0.46	-2.42692
-0.46	-2.42659
-0.46	-2.42643
-0.46	-2.42609
-0.46	-2.41942
-0.46	-2.41892
-0.46	-2.41867
-0.46	-2.41813
-0.46	-2.41031
-0.46	-2.4096
-0.46	-2.40924
-0.46	-2.40849
-0.46	-2.39962
-0.46	-2.39867
-0.46	-2.39818
-0.46	-2.39719
-0.46	-2.38739
-0.46	-2.38619
-0.46	-2.38555
-0.46	-2.3843
-0.46	-2.37366
-0.46	-2.3722
-0.46	-2.37139
-0.46	-2.36987
-0.46	-2.3585
-0.46	-2.35676
-0.46	-2.35576
-0.46	-2.35395
-0.46	-2.34195
-0.46	-2.33994
-0.46	-2.33873
-0.46	-2.33664
-0.46	-2.3241
-0.46	-2.32182
-0.46	-2.32038
-0.46	-2.31801
-0.46	-2.30501
-0.46	-2.30246
-0.46	-2.30078
-0.46	-2.29813
-0.46	-2.28477
-0.46	-2.28197
-0.46	-2.28002
-0.46	-2.27712
-0.46	-2.26347
-0.46	-2.26043
-0.46	-2.2582
-0.46	-2.25507
-0.46	-2.2412
-0.46	-2.23795
-0.46	-2.23542
-0.46	-2.23209
-0.46	-2.21807
-0.46	-2.21464
-0.46	-2.2118
-0.46	-2.20829
-0.46	-2.1942
-0.46	-2.19062
-0.46	-2.18745
-0.46	-2.1838
-0.46	-2.1697
-0.46	-2.16601
-0.46	-2.16251
-0.46	-2.15875
-0.46	-2.14471
-0.46	-2.14094
-0.46	-2.1371
-0.46	-2.13327
-0.46	-2.11936
-0.46	-2.11556
-0.46	-2.11136
-0.46	-2.10751
-0.46	-2.09379
-0.46	-2.09
-0.46	-2.08545
-0.46	-2.08162
-0.46	-2.06816
-0.46	-2.06441
-0.46	-2.05952
-0.46	-2.05575
-0.46	-2.04262
-0.46	-2.03896
-0.46	-2.03374
-0.46	-2.03008
-0.46	-2.01733
-0.46	-2.01381
-0.46	-2.00826
